CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
VOLVO ,EX30 C,GRY,2025,1
VOLVO ,EX30 C,WHI,2025,2
VOLVO ,EX30CC,BEI,2025,1
VOLVO ,EX40  ,BEI,2026,2
VOLVO ,EX40  ,BLK,2026,2
VOLVO ,EX40  ,BLU,2026,6
VOLVO ,EX40  ,GRN,2026,5
VOLVO ,EX40  ,GRY,2026,2
VOLVO ,EX40  ,SIL,2025,1
VOLVO ,EX40  ,SIL,2026,1
VOLVO ,EX40  ,WHI,2025,2
VOLVO ,EX40  ,WHI,2026,4
VOLVO ,EX90  ,BEI,2025,2
VOLVO ,EX90  ,BEI,2026,1
VOLVO ,EX90  ,BLK,2026,1
VOLVO ,EX90  ,BLU,2026,2
VOLVO ,EX90  ,GLD,2026,1
VOLVO ,EX90  ,MRN,2026,2
VOLVO ,EX90  ,SIL,2025,1
VOLVO ,EX90  ,WHI,2025,2
VOLVO ,FE    ,WHI,2025,2
VOLVO ,FE    ,WHI,2026,1
VOLVO ,FE320 ,WHI,2025,1
VOLVO ,FE350 ,WHI,2025,1
VOLVO ,FE8   ,WHI,2025,1
VOLVO ,FH    ,RED,2025,1
VOLVO ,FH    ,WHI,2025,1
VOLVO ,FH    ,WHI,2026,3
VOLVO ,FH16  ,BLU,2025,2
VOLVO ,FH16  ,WHI,2025,5
VOLVO ,FH780 ,WHI,2025,1
VOLVO ,FM    ,BLK,2025,1
VOLVO ,FM    ,OGE,2026,1
VOLVO ,FM    ,RED,2025,1
VOLVO ,FM    ,WHI,2025,4
VOLVO ,FM    ,WHI,2026,3
VOLVO ,FM11  ,BLU,2025,1
VOLVO ,FM410 ,WHI,2025,2
VOLVO ,FM500 ,WHI,2025,3
VOLVO ,FMX   ,WHI,2026,2
VOLVO ,XC40  ,BEI,2026,1
VOLVO ,XC40  ,BLK,2025,2
VOLVO ,XC40  ,BLK,2026,3
VOLVO ,XC40  ,BLU,2025,1
VOLVO ,XC40  ,BLU,2026,10
VOLVO ,XC40  ,GLD,2026,3
VOLVO ,XC40  ,GRN,2026,13
VOLVO ,XC40  ,GRY,2025,2
VOLVO ,XC40  ,GRY,2026,9
VOLVO ,XC40  ,SIL,2025,5
VOLVO ,XC40  ,SIL,2026,7
VOLVO ,XC40  ,WHI,2025,3
VOLVO ,XC40  ,WHI,2026,12
VOLVO ,XC60  ,BEI,2026,1
VOLVO ,XC60  ,BLK,2025,1
VOLVO ,XC60  ,BLK,2026,9
VOLVO ,XC60  ,BLU,2025,2
VOLVO ,XC60  ,BLU,2026,5
VOLVO ,XC60  ,GLD,2026,3
VOLVO ,XC60  ,GRN,2025,2
VOLVO ,XC60  ,GRN,2026,10
VOLVO ,XC60  ,GRY,2025,4
VOLVO ,XC60  ,GRY,2026,8
VOLVO ,XC60  ,RED,2025,1
VOLVO ,XC60  ,RED,2026,1
VOLVO ,XC60  ,SIL,2025,2
VOLVO ,XC60  ,SIL,2026,7
VOLVO ,XC60  ,WHI,2025,2
VOLVO ,XC60  ,WHI,2026,7
VOLVO ,XC90  ,BEI,2026,1
VOLVO ,XC90  ,BLK,2025,1
VOLVO ,XC90  ,BLK,2026,3
VOLVO ,XC90  ,BLU,2025,2
VOLVO ,XC90  ,BLU,2026,2
VOLVO ,XC90  ,GLD,2026,1
VOLVO ,XC90  ,GRY,2025,5
VOLVO ,XC90  ,GRY,2026,4
VOLVO ,XC90  ,MRN,2026,1
VOLVO ,XC90  ,SIL,2025,1
VOLVO ,XC90  ,SIL,2026,3
VOLVO ,XC90  ,WHI,2025,4
VOLVO ,XC90  ,WHI,2026,2
VULCAN,CPCJ25,OGE,2026,1
W NEUS,TIGGO ,WHI,2025,1
W NEUS,WRX   ,BLU,2025,1
XPENG ,G6    ,BLK,2025,2
XPENG ,G6    ,GRY,2025,2
XPENG ,G6    ,SIL,2025,3
XPENG ,G6    ,SIL,2026,1
XPENG ,G6    ,WHI,2025,4
XPENG ,XPENG ,SIL,2025,1
YAMAHA,AG200 ,BLU,2025,1
YAMAHA,AG200 ,BLU,2026,2
YAMAHA,CZD300,BLU,2025,1
YAMAHA,CZD300,GRY,2025,4
YAMAHA,FJR130,BLU,2025,1
YAMAHA,GPD150,GRY,2026,1
YAMAHA,GPD155,BLU,2025,1
YAMAHA,GPD155,GRY,2026,4
YAMAHA,GPD155,SIL,2026,2
YAMAHA,LTS125,BLK,2025,1
YAMAHA,MT03  ,BLK,2025,2
YAMAHA,MT03  ,GRY,2025,1
YAMAHA,MT03  ,GRY,2026,1
YAMAHA,MT07  ,BLK,2025,1
YAMAHA,MT07HO,BLK,2025,1
YAMAHA,MT07LA,BLK,2025,4
YAMAHA,MT07LA,BLU,2025,3
YAMAHA,MT07LA,GRY,2025,1
YAMAHA,MT07LA,SIL,2025,1
YAMAHA,MT07TR,BLK,2025,1
YAMAHA,MT09  ,SIL,2025,1
YAMAHA,MT09  ,SIL,2026,1
YAMAHA,MT09A ,BLK,2026,1
YAMAHA,MT09AS,SIL,2025,3
YAMAHA,MT09TR,BLK,2026,3
YAMAHA,MT09TR,BLU,2026,1
YAMAHA,MT10A ,BLU,2025,1
YAMAHA,MT10SP,SIL,2025,1
YAMAHA,MTM660,BLU,2025,1
YAMAHA,MTM660,WHI,2025,1
YAMAHA,MTM890,BLK,2025,1
YAMAHA,MTM890,BLK,2026,1
YAMAHA,TTR110,BLU,2026,1
YAMAHA,TTR125,BLU,2025,1
YAMAHA,WR250F,BLU,2025,3
YAMAHA,WR450F,BLU,2025,5
YAMAHA,WR450F,BLU,2026,1
YAMAHA,XSR900,BLK,2026,1
YAMAHA,XTZ690,BLK,2025,1
YAMAHA,XTZ690,BLK,2026,1
YAMAHA,XTZ690,BLU,2025,3
YAMAHA,XTZ690,GRY,2025,1
YAMAHA,XTZ690,GRY,2026,3
YAMAHA,YZ125X,BLU,2026,1
YAMAHA,YZ250 ,BLU,2026,1
YAMAHA,YZ250F,BLU,2025,1
YAMAHA,YZFR1M,BLK,2026,1
YAMAHA,YZFR3A,BLK,2025,9
YAMAHA,YZFR3A,BLU,2025,3
YAMAHA,YZFR3A,WHI,2025,7
YAMAHA,YZFR7H,BLU,2025,1
YAMAHA,YZFR7L,BLK,2025,4
YAMAHA,YZFR7L,BLU,2025,2
YAMAHA,YZFR9S,RED,2026,1
YAMAHA,YZFR9S,WHI,2025,1
YAMAHA,YZFR9T,BLK,2026,1
ZEEKR ,009   ,BLK,2025,3
ZEEKR ,009   ,BLK,2026,1
ZEEKR ,009 6 ,BLK,2025,1
ZEEKR ,7X    ,BLK,2026,34
ZEEKR ,7X    ,BLU,2026,26
ZEEKR ,7X    ,GRN,2026,89
ZEEKR ,7X    ,GRY,2026,74
ZEEKR ,7X    ,WHI,2026,36
ZEEKR ,7X LON,BLK,2026,1
ZEEKR ,7X LON,BLU,2026,1
ZEEKR ,7X PER,BLK,2026,1
ZEEKR ,7X PER,GRN,2026,1
ZEEKR ,7X PER,WHI,2026,1
ZEEKR ,7X RWD,BLU,2025,1
ZEEKR ,7X RWD,WHI,2026,1
ZEEKR ,X     ,GRY,2025,1
ZEEKR ,X     ,WHI,2025,1
ZEEKR ,X AWD ,GRY,2025,2
